App ID,App Name,App Size,App Languages,App Category,App Age Rating,Recommended IDs
1559336086,"Daily Animation Recorder
 4+",34.4 MB,"English, Japanese",Lifestyle,4+,"[1470829113, 1610082741, 1470829114, 1573998014, 1529223043, 1607954895, 1541264490, 1547734010, 6473789448, 1571023439, 1537810079, 1447462643, 1511190639]"
1492643953,"Scratchpay Plans
 12+",39.3 MB,English,Finance,12+,"[1408133639, 1031312446, 1480854676, 1551590090, 1177692522, 1264707508, 1472247158]"
1560395329,"Michelin FIXPIX Plus
 4+",121.5 MB,"English, French, Spanish",Business,4+,"[525096529, 994145744, 1435603502, 1207929087, 938849510, 1142645964, 1570217230, 574893607, 1072892555]"
1562857887,"Clube Contera
 4+",16.9 MB,English,Utilities,4+,"[1511905401, 1511905402, 6457410006, 6448998022, 6471281575, 1663519257, 6473737371, 6476570159]"
1543781045,"Naboo App
 17+",28.8 MB,English,Lifestyle,17+,"[1543781257, 1541594469, 1495559535, 6469103248, 1440413493, 649362246, 1042610676]"
1561042993,"CountyBankDel
 4+",92.3 MB,English,Finance,4+,"[656269750, 1561043108, 557694625, 1467808154, 1578917635, 1054368172, 1492720872, 573585110]"
1561043108,"CountyBankBusiness
 4+",104.7 MB,English,Finance,4+,"[656269750, 1561042993, 1054368172, 1502022881, 557694625, 1560729571, 1632237009, 1001985876]"
1566077473,"Majorstuen Sushi AS
 12+",28.3 MB,English,Food & Drink,12+,"[1566077475, 1257774958, 6446580399, 1522202208, 1439951047, 1542213433, 1520617256]"
1562635835,"TVET E-Learning
 4+",61.8 MB,English,Education,4+,"[1562636137, 6468649193, 1494428158, 6449657295, 1489702282, 1492974619, 6446346358, 1551279703]"
1564701599,"Kanji
 12+",35.2 MB,Italian,Food & Drink,12+,"[1564701601, 1659658092, 1571110103, 6476104497, 1555225432, 6473832856, 1658798098]"
1566072571,"PSE Watchlist
 4+",63.8 MB,English,Finance,4+,"[1052765937, 1448473862, 1451691594, 1570748982, 1567347396, 1212215359, 6443621586, 1536591387, 1161242831, 1610734076, 1628557144]"
1566776069,"Retro Mobiles
 4+",85.7 MB,English,Shopping,4+,"[1534427710, 1548021882, 1596261647, 1556630733, 6451071799, 1552540475, 1623765049, 6448638809, 1642708607, 1398157418, 1558816878, 1568353903]"
1567248433,"NutriApp - Nutricion de reyes
 4+",12.9 MB,"English, Spanish",Health & Fitness,4+,"[1567248435, 6444267045, 1368611466, 6444780281, 6473453292, 1290972525, 1585375879]"
1567347396,"US Consti
 4+",59.2 MB,English,Education,4+,"[1052765937, 1448473862, 1451691594, 1570748982, 1566072571, 1522830763, 1581758838, 6443868995, 1641567912, 363287472, 464184560]"
1550725506,"Itolon
 4+",36.7 MB,English,Music,4+,"[1550725508, 1084322801, 1661959766, 1506465574, 1559061303, 1486640549, 1111292831]"
1558443172,"Cyber Threat Sensor
 4+",25.9 MB,English,Utilities,4+,"[1695619863, 1268380476, 1333652049, 1155813914, 1595343665, 6470241411, 1620893935]"
1567950385,"NPDA
 12+",38.5 MB,English,Business,12+,"[1567950387, 6443903574, 1004963558, 1482977057, 1094751710, 1628027464, 6443651505]"
1565744444,"BITSU REDEEM
 4+",105.5 MB,"English, Arabic",Shopping,4+,"[1521335853, 1439465468, 1525793897, 1523578319, 1380970437, 1584994525, 1441668955, 1448070401, 1668896795, 1457313471, 1455704222, 1322600874, 1545433555]"
1570406937,"Amputation - was nunâª?â¬
 4+",11.4 MB,English,Medical,4+,"[1474069388, 1663245084, 1051250636, 1443748938, 1271422444, 1447512359, 1281775322]"
1566790970,"Kora Masr
 4+",17.6 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1393368652, 1482904075, 377713182, 1632773385, 1598671053, 1278333539]"
1570336126,"Rayâz
 4+",52.1 MB,English,Lifestyle,4+,"[1570336128, 1460822383, 1486911819, 1384194670, 1461782485, 6450018312, 6476958995]"
1570346948,"Total Voice
 4+",102.3 MB,"English, French",Business,4+,"[1570346950, 1556155699, 1454616291, 1565411052, 1226526658, 1559019847, 1584153062]"
1570595563,"WCAG Shades
 4+",2.1 MB,English,Graphics & Design,4+,"[1516570829, 1095478187, 1637145827, 6456705205, 1515015989, 6444504844, 1479393385]"
1570748982,"FXPal
 4+",67.2 MB,English,Finance,4+,"[1052765937, 1448473862, 1451691594, 1566072571, 1567347396, 1600724091, 1617250902, 1641853465, 1640692777, 1534737957, 1610887335]"
1570761002,"EIGHTY EIGHT STUDIOS
 4+",149.6 MB,English,Health & Fitness,4+,"[1570761004, 1446462560, 1210168279, 985997148, 1666260708, 1449181631, 1523903524]"
1569713666,"Boxie Admin
 4+",14.9 MB,English,Business,4+,"[1569713668, 6457210364, 1615828153, 6471839111, 6456888237, 1588847835, 1164994529]"
1539473974,"Cultuurtickets Mechelen
 4+",22.6 MB,"English, Dutch, French, German",Entertainment,4+,"[825505541, 1277665479, 825505538, 1607898600, 1615297387, 1518079273, 1607501475, 1486796118, 6477709975, 1213835691, 1550290754]"
1570954971,"Anpha Petrol Retail
 4+",27.9 MB,"English, Vietnamese",Shopping,4+,"[1570945052, 1534256364, 1569564754, 1538908104, 1448013961, 1503891262, 1574177729]"
1571474054,"CITY FOOD Mali
 4+",18.7 MB,English,Food & Drink,4+,"[789805204, 1573222648, 1478796540, 6447489140, 1498316559, 1375564910, 1530950191, 344532371]"
1573431319,"Highland County Public Schools
 4+",20.7 MB,English,Education,4+,"[1573431321, 1568574111, 1451829110, 1509140860, 1323122206, 1494035306, 1405639812]"
1567373917,"Mcare - Mobile Ka Doctor
 4+",55.4 MB,English,Lifestyle,4+,"[1567373919, 1573158154, 1573169117, 1567391046, 1573168524, 6445824546, 1568447997, 905687543, 1538504381, 1562652842, 1582204747]"
1567391046,"RD Accessories
 4+",42.3 MB,English,Shopping,4+,"[1567373919, 1573158154, 1573169117, 1573168524, 1567373917, 1477422130, 1639998657, 1101619385, 1032391728, 6444401604, 1602775155]"
1573169117,"Tessco Partners
 4+",42.7 MB,English,Lifestyle,4+,"[1567373919, 1573158154, 1567391046, 1573168524, 1567373917, 6443708164, 1178163320, 1596444469, 1063875854, 1089980698, 1565325520]"
1573158154,"Target Mobiles
 4+",43.3 MB,English,Lifestyle,4+,"[1567373919, 1573169117, 1567391046, 1573168524, 1567373917, 6444738656, 1550078733, 1568732752, 1437593252, 1001481078, 1550773622]"
1570124093,"Drive Moore
 12+",119 MB,"English, Arabic, French",Business,12+,"[1570124095, 6451378350, 1545574785, 1527199913, 977751602, 1501904185, 1516781200]"
1573168524,"RD LCD
 4+",40 MB,English,Lifestyle,4+,"[1567373919, 1573158154, 1573169117, 1567391046, 1567373917, 6445824546, 1633592317, 1523926572, 1436962856, 6444190113, 6448742453]"
1573222648,"Resto CITY FOOD
 4+",24.4 MB,English,Food & Drink,4+,"[789805204, 1571474054, 6447489140, 1478796540, 1605485758, 1639886934, 1488141205, 1375564910]"
1566934337,"CFR Culture
 4+",30.9 MB,English,Productivity,4+,"[1566934339, 6449750541, 1572226322, 1434562311, 1437194283, 1664870457, 1422887932]"
1566281154,"Inclusivity
 4+",18.2 MB,English,Developer Tools,4+,"[1516570829, 1570595563]"
1567276627,"condomobile
 4+",29.6 MB,English,Utilities,4+,"[1567276629, 1570155613, 1605168842, 1608160112, 6480512979, 1550942322, 1044103167]"
1564447016,"Stratford Studios
 4+",17.6 MB,English,Lifestyle,4+,"[1564447018, 1666908958, 6467196148, 1447947969, 6443700614, 1617057267, 6499025952]"
1573998014,"Touchless Browser
 17+",23.8 MB,"English, Japanese",Utilities,17+,"[1470829113, 1610082741, 1470829114, 1529223043, 1559336086, 1607954895, 1541264490, 953898887, 6453693516, 609652505, 6465696323, 1638485109, 1494079667]"
1577359005,"Dayladau Partner
 4+",40.2 MB,English,Utilities,4+,"[1497483496, 1566774713, 1512710174, 1602915174, 1517773105, 1554027147, 1590471592, 1552166916]"
1572322840,"UPEE REDEEM
 4+",187 MB,"English, Arabic",Productivity,4+,"[1521335853, 1439465468, 1525793897, 1523578319, 1380970437, 1584994525, 1441668955, 1593047612, 1465569947, 1634489847, 1475500524, 1665987735, 1341734085]"
1567045252,"MyMatch Play Your Game
 4+",71.6 MB,"English, Italian",Sports,4+,"[1567045254, 6449712658, 1026669896, 977629806, 562191381, 1371471551, 1515890322, 1440710494]"
1575360749,"KTAM Smart Trade (Mutual Fundâª)â¬
 4+",90.3 MB,English,Finance,4+,"[1331390109, 1331390110, 1577729558, 1534522091, 531636557, 1440020494, 1398810617, 1558410026, 1292234296]"
1552836205,"SavvyGold
 4+",34.9 MB,English,Finance,4+,"[1517211479, 1517211480, 1542775426, 1665881356, 1596873426, 1482589481, 1463442203, 6443813230]"
1583016049,"Broovs Wallet
 4+",36.6 MB,English,Finance,4+,"[1583016051, 6477230601, 1571755170, 1665185840, 1136830637, 6444928783, 1659819419, 1610497530]"
1581407081,"Grand slam tennis academy
 4+",19.3 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1584115087, 1581573766, 6469189456, 1566404229, 1510587883, 1454840487]"
1584994525,"UPEE
 4+",127.9 MB,"English, Arabic",Utilities,4+,"[1521335853, 1439465468, 1525793897, 1523578319, 1380970437, 1441668955, 1522367936, 1418814669, 1632487842, 1473365485, 6446241713, 1622544987, 1361626062]"
1583616061,"Vyva Saude
 4+",48.2 MB,English,Health & Fitness,4+,"[1124689832, 1479898978, 1469945909, 1468490098, 1506066737, 1625891673, 1613924952, 1660244892, 1575776223]"
1583726608,"ETM Boxing
 4+",313.7 MB,"English, Arabic, Czech, Danish, Dutch, French, German, Hebrew, Hindi, Italian, Japanese, Korean, Lithuanian, Norwegian BokmÃ¥l, Polish, Portuguese, Russian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian",Health & Fitness,4+,"[1583726610, 1634364088, 1292720741, 6448051792, 1531769259, 6443568408, 1566192818]"
1569778643,"Toniic Connect
 4+",48.6 MB,English,Social Networking,4+,"[1520345478, 1517773806, 6449789579, 1644906516, 1623375543, 6446639901, 6449741451]"
1572786898,"ClubMAGO
 4+",19.3 MB,English,Shopping,4+,"[1496495364, 6473819799, 1574609826, 6451189288, 1524699832, 1558626493, 1592067026, 1259094537]"
1587334243,"Pharaohs Sport Academy
 4+",28.6 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1619676542, 1668666074, 6444527456, 1592997257, 6464127361, 1482904075, 1375078588, 913221479, 1586234457]"
1571357704,"Cityscope
 4+",111.3 MB,English,Travel,4+,"[1571358066, 1452471610, 1037756294, 386132391, 341351781, 1236827090, 6473254232]"
1587689510,"Bayern Academy
 4+",34.1 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1672305946, 615263328, 913221479, 1146863498, 1182257083, 1236154617]"
1593538352,"Star Trailz
 9+",199.4 MB,English,Games,9+,"[1447492841, 6451060423, 1580569554, 6450459231, 1589827448, 1572242486, 1617076702, 1577755218]"
1593010017,"ExpediciÃ³n MÃºsica argentina
 4+",157.2 MB,English,Games,4+,"[1369304845, 1369304846, 1460446879, 1584824376, 1516298320, 1577970257, 1339714713, 1353348533]"
1592884370,"DiVino.Taste
 17+",26.3 MB,English,Food & Drink,17+,"[1590896145, 1614271858, 1569042625, 1671825315, 1604338619, 1630375349, 1544449923]"
1596261647,"JC Shawarbica
 4+",86.3 MB,English,Shopping,4+,"[1534427710, 1548021882, 1566776069, 1556630733, 6451071799, 1552540475, 1589232148, 6449491352, 1613290223, 1620798146, 1635912235, 1561995737]"
1558428971,"Ying Ker Lou
 12+",69.4 MB,English,Lifestyle,12+,"[1138177932, 1413597365, 1585927659, 1486702574, 1331759336, 1437895752, 6444776440, 1168570376, 1607773958, 1443765637]"
1597894666,"Tuo Mobility
 4+",108.4 MB,"English, Croatian, French, German, Italian, Norwegian BokmÃ¥l, Polish, Spanish",Travel,4+,"[1566704460, 1560811226, 1628752001, 1564307187, 472750001, 1258546477, 6450756848]"
1585927659,"Yakiniku YUI
 12+",69.7 MB,English,Lifestyle,12+,"[1138177932, 1413597365, 1486702574, 1558428971, 1562292075, 6476833856, 1235987570, 902582006, 869053224, 466970465]"
1597931884,"Swimmers
 4+",25.5 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 507457693, 1048383709, 1469038922, 1596775734, 1444526174, 1476066574]"
1596663057,"Breeze clinics
 4+",93.6 MB,"English, Arabic",Lifestyle,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6464589462, 6464587492, 1617094300, 6464078465, 1493511485, 1081440836]"
1595993448,"è¾å·´ææºâªéâ¬
 4+",61.2 MB,"English, Simplified Chinese",Finance,4+,"[1235111440, 6447362279, 6475275218, 1436253811, 1546165761, 6475280514, 1536109626]"
1600720375,"AlDalal
 4+",93.6 MB,"English, Arabic",Lifestyle,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6464589462, 6464587492, 1671104805, 1486080094, 1499944484, 1594176538]"
1595547092,"Perfect sporting academy
 4+",51.1 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1571624843, 914375165, 6450844788, 1589781592, 6457265680, 6450113057]"
1602069452,"Al-Elizeh
 4+",95.7 MB,"English, Arabic",Health & Fitness,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1602141172, 1602386463, 1456762711, 1528993866, 1431776088]"
1598164345,"Save Toastyâª!â¬
 9+",102.7 MB,English,Games,9+,"[1585846838, 1624747097, 1661066320, 1673249296, 639579673, 1555004013, 1563435681]"
1601621441,"Inaligarh
 17+",11.3 MB,English,Business,17+,"[1574191408, 6444581805, 6443969331, 1669511426, 6476919617, 1642042361, 1592541152, 6469188432, 1615174108, 1608678933, 1606878381, 6443635265, 1607846093]"
1603095871,"ColÃ©gio EvangÃ©lico de Itaquera
 4+",76 MB,"English, Portuguese, Spanish",Lifestyle,4+,"[1494381902, 1494381903, 1528397970, 1664452456, 1483240273, 6443444341, 6475053764, 1498132522]"
1610082741,"Slide Whistle Party
 4+",23.3 MB,"English, Japanese",Music,4+,"[1470829113, 1470829114, 1573998014, 1529223043, 1559336086, 1607954895, 1541264490, 6450660503, 1518003984, 1435799551, 1256218493, 680248037, 1399464596]"
1628250961,"SIMA Academy
 4+",102.2 MB,English,Education,4+,"[1628250963, 6443591440, 1461134486, 6470334234, 1599445598, 925544531, 1548603973]"
1634696190,"Daily Magic
 4+",632.8 KB,English,Games,4+,"[1599957121, 6451072838, 6449035110, 1066588177, 1613152275, 1594550731, 1518963006, 723491117]"
1634400725,"AlSafwa Academy
 4+",72.9 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074]"
1634401549,"Art Academy
 4+",95.9 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1554764472, 1547002158, 1128209098, 1170905456, 1602922387, 6468219825]"
1634509745,"El Nile Vocational Academy
 4+",99.7 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1615432105, 1550787511, 1661759970, 6443656367, 1222528421, 1488024926]"
1630905082,"inEpilepsy
 4+",76.8 MB,"English, Turkish",Medical,4+,"[1630905084, 6446839532, 6474148630, 1564615234, 6468081810, 1593033525, 1050368016, 1567314234]"
1633810980,"Mario's Grub Restaurant
 4+",10.6 MB,English,Food & Drink,4+,"[1545331201, 1555871649]"
1634702744,"Panorama Reda Helmy
 4+",96.2 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6444340184, 6448470109, 1615432105, 1645557455, 1662526323, 6444671146]"
1636760587,"MSAD #1
 4+",39.8 MB,"English, Spanish",Education,4+,"[1636760589, 1567397432, 1565842843, 1474105650, 1494951894, 6471010166, 1470967110]"
1635769969,"A Z Chemistry
 4+",72.5 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1639379030, 1546817219, 1575781604, 1616002892, 6443684085, 532545204]"
1566814539,"Apprazi
 4+",86.4 MB,English,Photo & Video,4+,"[1566814541, 6475089387, 6443995438, 1606614631, 1528068507, 1537994331, 1459260367]"
1621091120,"Launchpad Fast-Twitch Training
 4+",92.4 MB,English,Health & Fitness,4+,"[1620487065, 6465793892, 1499058604, 1637659325, 1641543445, 1578645939, 1643638952, 1645492678]"
1639240771,"Conference Check-in
 4+",25.3 MB,English,Productivity,4+,"[1632154687, 6444727940, 1665794042, 1580098029, 1486914048, 1658604010, 1570497775, 6444657019, 1458920918]"
1441559846,"Jupay
 4+",87.8 MB,English,Finance,4+,"[1441559845, 6443700992, 1549983218, 1567353706, 1055641127, 6444011906, 1492022568]"
1639254424,"Claim My Ride
 4+",21.3 MB,English,Utilities,4+,"[1633237974, 1562984634, 1441187507, 1610229406, 1454333433, 1207190467, 6448004738]"
1639953884,"Events of SCI
 17+",67.4 MB,"English, Bulgarian, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Italian, Japanese, Korean, Norwegian BokmÃ¥l, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Business,17+,"[1612681288, 6451418771, 1632482221, 1517115416, 1562123267, 1670698427, 1601917191]"
1640667305,"Wincolpo
 12+",41.6 MB,English,Health & Fitness,12+,[1621046532]
1640347389,"Crab the Crap
 17+",55.2 MB,English,Games,17+,"[1619639348, 1662236202, 1619639346, 1627895131, 1640340304, 6456889501, 1660531593, 1569192805, 1566166903, 1582628048, 6446513410]"
1640340304,"Side Catch
 17+",63.7 MB,English,Games,17+,"[1619639348, 1662236202, 1640347389, 1619639346, 1627895131, 1565172641, 6447347607, 1508334081, 6444359621, 1559209348, 1596314588]"
1641055571,"IMAGE Events
 17+",33.6 MB,"English, Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian BokmÃ¥l, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Business,17+,"[1062348411, 1618741606, 1250046806, 1224612899, 995325465, 1607306667, 1479853840, 1461879540]"
1624965816,"1 Weather 357
 4+",106.7 MB,English,Weather,4+,[1624965818]
6443501846,"West De Pere School District
 4+",83.1 MB,English,Education,4+,"[1646610896, 1611260132, 1465864955, 1588201933, 6443823852, 1472147531, 1632163431]"
1644573702,"fear-less
 4+",16.2 MB,English,Health & Fitness,4+,"[1626277171, 6443520518, 1635134497, 1442408887, 6443605844, 979092314, 6443955019, 1533231342]"
1642057426,"Alpha academy
 4+",83.8 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1603047183, 1503389746, 1667155848, 588415329, 1591420067, 543851593]"
6443429014,"International Academy-Ed & Tr
 4+",85.7 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1662526323, 1384259879, 1499829628, 1222528421, 1527233666, 1634270493]"
1639906209,"myLINDSAY
 17+",50.5 MB,English,Business,17+,"[991860794, 1152640142, 991860795, 1509713556, 6443421987, 1359894072, 1626339394, 1608907837, 6443724793, 1551352337]"
6443723105,"G-Log
 4+",13.8 MB,English,Business,4+,"[1466689384, 1670885974, 1566363252, 6443954937, 1624157134, 1602717553, 1140093142]"
6443774728,"AnyKiosk
 17+",759.8 KB,English,Business,17+,"[514675684, 688263241, 1613013083, 6471651799, 1515564045, 1474882302, 1481691530, 1527036273, 1459517032, 1129911695]"
6443655111,"Wqtah ÙÙØªâªÙâ¬
 4+",106 MB,English,Entertainment,4+,"[1633251202, 1074590743, 914745370, 363121411, 887860633, 1508170266, 1492045894]"
6443844275,"Aquila Portal
 4+",19.3 MB,English,Business,4+,"[1560880434, 1560910811, 1561477335, 1609494780, 1559602454, 1627105929, 6451453383]"
1618790456,"Lupacan app
 4+",36.9 MB,English,Social Networking,4+,"[1618790458, 1616162386, 1566807586, 6449975097, 1054417526, 6444339525, 1506798522]"
1627285591,"Bitoshi: Buy & Sell Crypto
 4+",59.2 MB,English,Finance,4+,"[1627285593, 1549187308, 6443588289, 1658409738, 6444396340, 6450185584, 6452756675]"
6443708330,"BICC
 4+",63.8 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1615432105, 1661759970, 6443656367, 1547002158, 1488024926, 1190657790]"
1641295602,"Teach me online academy
 4+",94.1 MB,"English, Arabic",Education,4+,"[1503818623, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6444527456, 1576560799, 6443651453, 6451339324, 1586415796, 1594341878, 1550787511]"
6444053777,"NAWL Events
 17+",73.8 MB,"English, Bulgarian, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Italian, Japanese, Korean, Norwegian BokmÃ¥l, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Business,17+,"[1372285728, 6463421748, 1625936073, 1478872572, 6499356672, 6444501122, 1571737039]"
6443542419,"Pen
 4+",82.9 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1499658602, 1579314263, 1659421678, 1664323283, 1592293785, 1587330949]"
6444184291,"AG Academy
 4+",93.7 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6458537856, 6469416226, 6479165276, 1547187357, 1642166778, 6443994364]"
6443847392,"Future academy
 4+",86 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1642019545, 1589952965, 6464400467, 1562900883, 1616002892, 1631148103]"
6444104622,"DÃ©fis
 4+",37.5 MB,English,Games,4+,"[1632813277, 6459535302, 6451073064, 6444131366, 6444109159, 1570693549, 1658385347]"
6444727940,"ABRAPOS
 4+",14.7 MB,English,Utilities,4+,"[1632154687, 1639240771, 1665794042, 6467776045, 1509000621, 1600902450, 1460605295, 1572500653, 1336308385]"
6444379464,"Ø¨ÙØ§Ø¨Ø© ØªØ­ÙØ© Ø§ÙØªØ¹ÙÙÙÙâªØ©â¬
 4+",94 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 1609418366, 1587334243, 1619676542, 1668666074, 6444527456, 1537992665, 1551381094, 1355835856, 1502245719, 6449159609, 1602699513]"
6444527456,"Fel - Center
 4+",96.2 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 1562900883, 1506256113, 1597333028, 6449441102, 1591939657, 1540942437]"
6444772599,"Muscle Cure
 4+",85.1 MB,"English, Arabic",Lifestyle,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074]"
6444907763,"bigstone
 17+",17.7 MB,"English, Simplified Chinese",Utilities,17+,"[1440586915, 1612823021, 1458723615, 1609421964, 1606715072, 690001095, 1483313365]"
1659462011,"Ø§ÙØ¹Ø§ØµÙØ© ÙÙØªØ¯Ø±ÙØ¨ Ø§ÙÙÙÙÙ Ø§ÙÙØ¹ØªÙâªØ¯â¬
 4+",98 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6464161837, 1010281779, 1666770749, 1162825922, 1626695790, 446804110]"
6444038691,"Graphic Kit
 4+",90.3 MB,English,Graphics & Design,4+,"[1467334439, 1530593194, 1615641667, 6450972308, 6469051885, 6448428646, 6448671549, 6494989453]"
1660749322,"Ø§ÙØ¬ÙØ¯âªÙâ¬
 4+",85.6 MB,"English, Arabic",Lifestyle,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6446815594, 1614630048, 1493511485, 1081440836, 1498593026, 1461237208]"
1662163605,"Meyzade
 17+",97.2 MB,English,Food & Drink,17+,"[1618935551, 6469104448, 6471991670, 1662230657, 1666869470, 1507739166, 1546988389, 6463031298, 6447215914, 1023721594]"
1661412989,"Ø§ÙØ³ÙØ¯ ÙÙ Ø§ÙØ±ÙØ§Ø¶ÙØ§âªØªâ¬
 4+",99 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6475117774, 1521184770, 6476884734, 6468424976, 6478469882, 6474969572]"
1662230657,"Meyzade Bayi
 17+",63.5 MB,English,Food & Drink,17+,"[1618935551, 1662163605, 6469104448, 6471991670, 1507739166, 1534300749, 1440309004, 1561781733, 1476479517, 1546988389]"
1662236202,"Falling Calamity
 4+",63.6 MB,English,Games,4+,"[1619639348, 1640347389, 1619639346, 1627895131, 1640340304, 6450060456, 1582458619, 1633779855, 1348844624, 1181435274, 6464524259]"
1665368668,"Menofia Courses Academy
 4+",98 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074]"
1665794042,"ConvenÃ§Ã£o Nacional 2023
 4+",15.9 MB,English,Utilities,4+,"[1632154687, 1639240771, 6444727940, 1572516530, 1392975040, 1385102259, 1551320160, 1526017347, 1634565598]"
6443486350,"esetech
 4+",61 MB,English,Finance,4+,"[1626282031, 6444363402, 1549187308, 1628443545, 1527922541, 1658409738, 1622624126, 6443588289]"
1670816269,"HealHustle
 4+",13.1 MB,English,Productivity,4+,"[1633041990, 6444427589, 1633041988, 6452388483, 6445881564, 6450143203, 6449212253, 6446606152, 6444082164]"
1669511426,"mostateel
 4+",151.5 MB,"English, Albanian, Arabic, Bosnian, Burmese, Cambodian, Czech, Dutch, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Kurdish, Laotian, Malay, Marathi, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Spanish, Swahili, Swedish, Tamil, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Business,4+,"[1574191408, 6444581805, 6443969331, 6476919617, 1642042361, 1592541152, 1630639987, 6448049529, 6450265310, 1495989995, 1558259281, 6444238654, 1632030767]"
1633041988,"HushRush
 4+",6.9 MB,English,Lifestyle,4+,"[1633041990, 6444427589, 1670816269, 1588840429, 1551898065, 1429621546, 738208474, 1568920165, 1488704929]"
6445871676,"Ø±ÙØ§Ø¯Ø© ÙØ¯Ø±âªØ¨â¬
 4+",75.4 MB,English,Education,4+,"[1674345859, 6445865285, 6447293797, 1619053135, 6447380744, 1572186327, 1632397642, 6444340923, 1670007754]"
6444427589,"Kerjain
 17+",37.6 MB,English,Social Networking,17+,"[1633041990, 1670816269, 1633041988, 6461724986, 6458536863, 1512332223, 6474960633, 1503304355, 1576150052]"
6446031635,"ÅanlÄ± Ticaret
 4+",23.8 MB,English,Shopping,4+,"[1673807700, 6462793557, 1639892781, 1469258163, 6452277197, 1658755486, 6447061807]"
